client_id,dispatcher_id,tow_truck_id,status,node_id,car_value,completed_time,order_time
80079,,,pending,8277,3157.84,,2024-07-25T03:55:00.101405+00:00
14090,,,pending,6293,9315.63,,2024-07-25T03:55:03.101813+00:00
87622,,,pending,7495,3230.31,,2024-07-25T03:55:34.101629+00:00
85169,,,pending,11022,5525.08,,2024-07-25T03:55:35.101416+00:00
21439,,,pending,6283,3937.23,,2024-07-25T03:55:48.101619+00:00
69846,,,pending,11003,1772.28,,2024-07-25T03:56:09.101483+00:00
18852,,,pending,7646,9725.0,,2024-07-25T03:56:24.101673+00:00
31513,,,pending,6225,4880.56,,2024-07-25T03:58:42.101383+00:00
15102,,,pending,6876,4242.13,,2024-07-25T03:58:48.101811+00:00
88976,,,pending,3099,2407.83,,2024-07-25T03:58:59.101810+00:00
13293,,,pending,12223,1333.86,,2024-07-25T03:59:38.101396+00:00
73179,,,pending,11389,4201.42,,2024-07-25T03:59:52.101444+00:00
65483,,,pending,9614,9605.79,,2024-07-25T03:59:52.101714+00:00
44209,,,pending,4514,9913.43,,2024-07-25T04:00:29.101764+00:00
71508,,,pending,11549,9796.14,,2024-07-25T04:01:49.101598+00:00
78878,,,pending,5734,4091.61,,2024-07-25T04:02:14.101648+00:00
75582,,,pending,3263,2885.59,,2024-07-25T04:02:30.101888+00:00
89390,,,pending,4613,1663.56,,2024-07-25T04:02:34.101499+00:00
56009,,,pending,5202,4906.15,,2024-07-25T04:03:01.101834+00:00
72133,,,pending,7499,9696.0,,2024-07-25T04:03:15.101476+00:00
74183,,,pending,10925,2401.06,,2024-07-25T04:03:39.101666+00:00
11097,,,pending,8975,3574.12,,2024-07-25T04:03:49.101607+00:00
94188,,,pending,6352,4479.33,,2024-07-25T04:03:53.101530+00:00
5706,,,pending,11270,7585.57,,2024-07-25T04:03:58.101587+00:00
23727,,,pending,3018,5957.11,,2024-07-25T04:05:13.101854+00:00
84093,,,pending,3196,2882.28,,2024-07-25T04:06:44.101574+00:00
56972,,,pending,8489,5365.31,,2024-07-25T04:07:12.101668+00:00
64904,,,pending,10438,6151.06,,2024-07-25T04:07:34.101478+00:00
31089,,,pending,5720,4799.18,,2024-07-25T04:08:23.101379+00:00
35233,,,pending,10084,1222.57,,2024-07-25T04:09:34.101789+00:00
67353,,,pending,5213,6449.2,,2024-07-25T04:09:42.101739+00:00
67872,,,pending,12057,6322.84,,2024-07-25T04:10:12.101868+00:00
49030,,,pending,7357,7008.81,,2024-07-25T04:10:58.101578+00:00
11238,,,pending,4463,9529.07,,2024-07-25T04:11:50.101839+00:00
59938,,,pending,3737,8887.15,,2024-07-25T04:11:52.101733+00:00
95095,,,pending,4920,5417.78,,2024-07-25T04:12:16.101613+00:00
6009,,,pending,11978,6120.07,,2024-07-25T04:13:17.101569+00:00
55988,,,pending,11383,9366.54,,2024-07-25T04:15:18.101660+00:00
58652,,,pending,8115,8876.08,,2024-07-25T04:16:00.101641+00:00
94624,,,pending,5066,9856.54,,2024-07-25T04:17:41.101314+00:00
77611,,,pending,5107,5882.86,,2024-07-25T04:18:22.101542+00:00
63994,,,pending,9797,2456.78,,2024-07-25T04:19:09.101620+00:00
47133,,,pending,2333,2868.19,,2024-07-25T04:20:45.101309+00:00
56330,,,pending,6209,8724.85,,2024-07-25T04:20:59.101778+00:00
9930,,,pending,6744,8649.73,,2024-07-25T04:21:29.101485+00:00
49276,,,pending,9561,7295.41,,2024-07-25T04:21:34.101775+00:00
23066,,,pending,3083,7124.46,,2024-07-25T04:23:08.101623+00:00
52845,,,pending,6050,7850.5,,2024-07-25T04:23:08.101750+00:00
57669,,,pending,7265,9382.22,,2024-07-25T04:23:20.101372+00:00
6580,,,pending,11506,1368.48,,2024-07-25T04:23:36.101446+00:00
45481,,,pending,5959,7868.78,,2024-07-25T04:25:22.101512+00:00
27019,,,pending,3888,1410.75,,2024-07-25T04:25:24.101759+00:00
1434,,,pending,10595,2862.09,,2024-07-25T04:27:02.101716+00:00
21661,,,pending,11121,5602.35,,2024-07-25T04:27:12.101415+00:00
26954,,,pending,5836,6871.13,,2024-07-25T04:27:55.101717+00:00
68754,,,pending,12099,4759.3,,2024-07-25T04:28:26.101329+00:00
42174,,,pending,8066,1672.69,,2024-07-25T04:28:28.101406+00:00
17162,,,pending,9539,7717.59,,2024-07-25T04:28:50.101680+00:00
52914,,,pending,11396,3427.86,,2024-07-25T04:29:21.101423+00:00
42712,,,pending,9280,3187.22,,2024-07-25T04:30:15.101471+00:00
17804,,,pending,5689,4571.01,,2024-07-25T04:30:41.101285+00:00
54993,,,pending,3485,7033.87,,2024-07-25T04:30:58.101490+00:00
44761,,,pending,2979,2869.62,,2024-07-25T04:31:06.101498+00:00
10669,,,pending,7888,5142.02,,2024-07-25T04:32:19.101316+00:00
24671,,,pending,5274,9296.46,,2024-07-25T04:32:55.101255+00:00
29908,,,pending,10913,3865.3,,2024-07-25T04:33:52.101537+00:00
50597,,,pending,2387,5174.71,,2024-07-25T04:34:06.101375+00:00
23843,,,pending,10418,7735.46,,2024-07-25T04:38:38.101682+00:00
52640,,,pending,8072,2178.86,,2024-07-25T04:38:52.101493+00:00
23548,,,pending,3896,2529.15,,2024-07-25T04:39:16.101536+00:00
70414,,,pending,3708,9193.8,,2024-07-25T04:40:46.101328+00:00
98525,,,pending,9577,8937.82,,2024-07-25T04:41:00.101683+00:00
79143,,,pending,11547,6278.82,,2024-07-25T04:42:53.101878+00:00
53622,,,pending,11471,8351.35,,2024-07-25T04:43:09.101284+00:00
60342,,,pending,9326,6646.75,,2024-07-25T04:43:12.101548+00:00
65479,,,pending,10851,5368.54,,2024-07-25T04:43:20.101844+00:00
75236,,,pending,10832,2166.18,,2024-07-25T04:43:40.101466+00:00
83395,,,pending,8386,8464.45,,2024-07-25T04:44:23.101501+00:00
65026,,,pending,3867,1637.57,,2024-07-25T04:45:11.101767+00:00
47871,,,pending,6281,4058.74,,2024-07-25T04:45:28.101355+00:00
1377,,,pending,9935,1944.53,,2024-07-25T04:45:35.101291+00:00
47843,,,pending,3674,7034.92,,2024-07-25T04:46:23.101860+00:00
51908,,,pending,4694,7531.59,,2024-07-25T04:47:16.101251+00:00
81796,,,pending,5959,8367.15,,2024-07-25T04:47:21.101475+00:00
44626,,,pending,5677,1678.61,,2024-07-25T04:47:49.101848+00:00
98058,,,pending,9465,8081.1,,2024-07-25T04:48:05.101720+00:00
86681,,,pending,2726,4288.36,,2024-07-25T04:48:09.101754+00:00
19140,,,pending,11197,7127.26,,2024-07-25T04:48:25.101833+00:00
12104,,,pending,7521,2964.33,,2024-07-25T04:48:37.101356+00:00
383,,,pending,3501,4723.59,,2024-07-25T04:48:38.101265+00:00
2570,,,pending,11985,4866.74,,2024-07-25T04:48:47.101270+00:00
32752,,,pending,8977,1742.74,,2024-07-25T04:49:10.101320+00:00
59033,,,pending,2461,5610.03,,2024-07-25T04:49:31.101263+00:00
79910,,,pending,7773,2970.8,,2024-07-25T04:51:13.101464+00:00
82261,,,pending,11850,4386.11,,2024-07-25T04:51:31.101515+00:00
62259,,,pending,5776,5684.53,,2024-07-25T04:51:33.101677+00:00
8436,,,pending,8145,7910.11,,2024-07-25T04:51:43.101832+00:00
31939,,,pending,5833,2566.79,,2024-07-25T04:51:51.101450+00:00
47272,,,pending,7274,8418.68,,2024-07-25T04:52:36.101299+00:00
32083,,,pending,6398,8273.64,,2024-07-25T04:52:44.101297+00:00
2823,,,pending,5012,8508.04,,2024-07-25T04:52:48.101837+00:00
94330,,,pending,5543,1387.76,,2024-07-25T04:53:13.101824+00:00
2734,,,pending,4186,6981.85,,2024-07-25T04:53:42.101582+00:00
88998,,,pending,8258,7712.48,,2024-07-25T04:53:58.101523+00:00
51239,,,pending,8356,7783.14,,2024-07-25T04:54:47.101559+00:00
91555,,,pending,8418,7891.34,,2024-07-25T04:55:44.101428+00:00
28394,,,pending,9459,5682.61,,2024-07-25T04:57:27.101311+00:00
37007,,,pending,4004,5325.12,,2024-07-25T04:57:48.101570+00:00
62623,,,pending,2340,4495.36,,2024-07-25T04:57:49.101692+00:00
83752,,,pending,7719,4343.0,,2024-07-25T04:57:56.101261+00:00
35979,,,pending,2939,8875.47,,2024-07-25T04:58:56.101802+00:00
62856,,,pending,10797,3473.36,,2024-07-25T05:00:09.101706+00:00
6277,,,pending,6485,3356.55,,2024-07-25T05:00:11.101432+00:00
78458,,,pending,3384,2778.57,,2024-07-25T05:00:30.101456+00:00
30873,,,pending,11857,7828.51,,2024-07-25T05:00:37.101602+00:00
29722,,,pending,7104,4152.02,,2024-07-25T05:00:47.101748+00:00
54247,,,pending,2530,2891.18,,2024-07-25T05:00:55.101880+00:00
22389,,,pending,9451,2537.67,,2024-07-25T05:01:08.101691+00:00
90309,,,pending,5633,8067.11,,2024-07-25T05:01:12.101806+00:00
11725,,,pending,5387,5403.88,,2024-07-25T05:01:14.101592+00:00
72093,,,pending,9079,5396.16,,2024-07-25T05:01:19.101693+00:00
90231,,,pending,6019,8199.09,,2024-07-25T05:01:50.101445+00:00
34393,,,pending,5885,3432.79,,2024-07-25T05:01:54.101719+00:00
3992,,,pending,7818,5988.71,,2024-07-25T05:03:22.101397+00:00
65560,,,pending,5675,1288.29,,2024-07-25T05:03:49.101580+00:00
25870,,,pending,8228,2229.85,,2024-07-25T05:04:16.101345+00:00
27242,,,pending,6418,7156.1,,2024-07-25T05:05:20.101784+00:00
33274,,,pending,8415,5219.66,,2024-07-25T05:06:55.101368+00:00
81730,,,pending,3920,6814.44,,2024-07-25T05:07:22.101585+00:00
69576,,,pending,8995,4659.96,,2024-07-25T05:08:15.101636+00:00
9628,,,pending,3314,7993.48,,2024-07-25T05:09:12.101634+00:00
80463,,,pending,11797,7840.38,,2024-07-25T05:09:18.101468+00:00
14308,,,pending,9259,7350.08,,2024-07-25T05:09:22.101584+00:00
78453,,,pending,10604,6252.61,,2024-07-25T05:10:05.101846+00:00
98835,,,pending,10623,8591.84,,2024-07-25T05:10:14.101871+00:00
20144,,,pending,6231,9431.19,,2024-07-25T05:10:21.101753+00:00
63060,,,pending,2929,2690.49,,2024-07-25T05:11:24.101337+00:00
12646,,,pending,11309,1078.17,,2024-07-25T05:11:44.101343+00:00
46347,,,pending,4017,4648.26,,2024-07-25T05:12:23.101388+00:00
61471,,,pending,6178,6265.61,,2024-07-25T05:12:24.101725+00:00
66951,,,pending,6103,4745.63,,2024-07-25T05:12:25.101791+00:00
37607,,,pending,3871,7667.97,,2024-07-25T05:12:37.101755+00:00
99990,,,pending,5520,3210.85,,2024-07-25T05:13:05.101262+00:00
60553,,,pending,5602,8380.37,,2024-07-25T05:14:45.101481+00:00
91781,,,pending,4181,6502.19,,2024-07-25T05:17:21.101288+00:00
7034,,,pending,5970,4665.72,,2024-07-25T05:17:28.101461+00:00
64591,,,pending,5917,8714.49,,2024-07-25T05:18:01.101818+00:00
4227,,,pending,2835,2279.53,,2024-07-25T05:18:15.101564+00:00
73582,,,pending,2417,6009.76,,2024-07-25T05:19:30.101814+00:00
57336,,,pending,10515,1721.2,,2024-07-25T05:20:13.101550+00:00
5146,,,pending,5166,4472.88,,2024-07-25T05:20:45.101271+00:00
71623,,,pending,3058,7127.75,,2024-07-25T05:20:50.101470+00:00
71208,,,pending,11151,2076.2,,2024-07-25T05:21:52.101452+00:00
50556,,,pending,10079,1599.45,,2024-07-25T05:22:22.101665+00:00
17622,,,pending,5716,7141.94,,2024-07-25T05:22:34.101496+00:00
9068,,,pending,11337,9495.84,,2024-07-25T05:22:38.101442+00:00
91435,,,pending,6025,7962.15,,2024-07-25T05:22:39.101399+00:00
22205,,,pending,4141,2340.79,,2024-07-25T05:22:42.101865+00:00
62679,,,pending,8787,3124.38,,2024-07-25T05:24:45.101441+00:00
34558,,,pending,7211,4464.36,,2024-07-25T05:24:49.101506+00:00
24311,,,pending,6202,2274.5,,2024-07-25T05:25:20.101616+00:00
31121,,,pending,3470,1198.4,,2024-07-25T05:25:32.101843+00:00
683,,,pending,8306,3983.8,,2024-07-25T05:25:57.101575+00:00
40979,,,pending,11076,6683.75,,2024-07-25T05:26:31.101605+00:00
56478,,,pending,6272,4757.35,,2024-07-25T05:27:04.101555+00:00
24653,,,pending,8008,9941.93,,2024-07-25T05:27:06.101279+00:00
69160,,,pending,10868,2706.19,,2024-07-25T05:27:24.101651+00:00
97638,,,pending,7728,8121.3,,2024-07-25T05:27:41.101652+00:00
87767,,,pending,7527,5111.88,,2024-07-25T05:27:46.101414+00:00
28836,,,pending,11390,8189.85,,2024-07-25T05:28:35.101504+00:00
88264,,,pending,3065,3038.63,,2024-07-25T05:29:00.101876+00:00
2552,,,pending,8684,4131.17,,2024-07-25T05:29:57.101583+00:00
14220,,,pending,8733,3412.48,,2024-07-25T05:31:01.101596+00:00
68309,,,pending,8369,1760.48,,2024-07-25T05:31:11.101745+00:00
6865,,,pending,5976,2736.04,,2024-07-25T05:33:06.101359+00:00
45266,,,pending,6452,2214.66,,2024-07-25T05:34:00.101402+00:00
86903,,,pending,11305,4612.73,,2024-07-25T05:34:01.101727+00:00
83867,,,pending,4771,6679.01,,2024-07-25T05:34:02.101554+00:00
10500,,,pending,8901,9252.7,,2024-07-25T05:34:10.101866+00:00
97855,,,pending,11203,8615.35,,2024-07-25T05:36:06.101377+00:00
46027,,,pending,11725,9152.21,,2024-07-25T05:36:08.101671+00:00
53133,,,pending,11080,4250.98,,2024-07-25T05:37:46.101560+00:00
8667,,,pending,11680,9634.67,,2024-07-25T05:37:55.101334+00:00
65618,,,pending,8532,2520.96,,2024-07-25T05:38:05.101269+00:00
8431,,,pending,10375,6402.62,,2024-07-25T05:40:28.101294+00:00
86121,,,pending,8267,9820.55,,2024-07-25T05:40:54.101711+00:00
12683,,,pending,8555,7687.03,,2024-07-25T05:41:08.101391+00:00
64030,,,pending,6003,8929.94,,2024-07-25T05:41:21.101310+00:00
86657,,,pending,5183,9587.13,,2024-07-25T05:42:15.101731+00:00
64028,,,pending,2479,3982.13,,2024-07-25T05:42:49.101841+00:00
66826,,,pending,4252,3690.53,,2024-07-25T05:44:10.101800+00:00
19584,,,pending,7902,1257.04,,2024-07-25T05:45:00.101782+00:00
24007,,,pending,8783,4374.31,,2024-07-25T05:46:05.101625+00:00
