node_a_id,node_b_id,weight
267,550,291
566,1227,316
597,658,182
659,902,291
504,1172,163
560,585,233
665,914,194
271,905,425
643,712,280
701,1069,353
777,964,415
610,736,338
531,787,222
280,784,265
828,1106,307
262,672,428
258,1179,23
316,666,251
795,918,218
781,851,398
748,1025,533
613,741,236
546,898,176
454,525,533
842,1202,107
680,771,121
709,865,302
610,803,347
397,788,97
704,896,546
422,1030,196
836,911,214
518,960,342
1017,1154,340
441,843,338
566,1168,248
666,962,33
399,847,198
820,1023,284
725,1073,287
825,1049,199
914,1168,489
737,1168,440
295,482,113
567,872,139
426,670,321
301,804,492
516,892,276
650,842,44
363,649,178
320,559,93
439,513,117
961,1035,223
934,1004,361
552,607,274
409,999,230
441,817,307
260,492,282
559,610,155
853,925,173
395,948,512
1176,1203,449
424,503,284
232,817,409
527,991,161
611,651,114
625,1222,257
1015,1084,348
1175,1196,252
704,911,265
639,1184,271
248,640,59
348,985,695
569,1036,140
333,1051,328
322,909,225
375,938,41
428,673,525
569,1059,513
395,478,409
716,813,376
558,801,167
1071,1117,232
658,699,165
820,1040,171
496,1229,429
575,712,159
313,706,285
894,1042,504
526,792,442
292,640,422
342,891,200
234,1224,123
624,984,307
504,929,296
683,743,408
773,1084,258
494,854,138
360,1084,200
838,1049,168
892,1166,172
276,296,51
681,784,161
463,1230,398
256,917,277
287,691,134
630,1227,306
739,751,358
805,1009,320
793,1159,93
387,964,448
753,1170,270
609,1172,259
458,629,520
553,1164,46
946,1145,217
435,653,192
236,409,207
645,1093,370
517,1034,216
1040,1112,170
991,1208,163
668,697,310
291,434,166
487,567,255
328,411,264
851,1044,377
319,1102,218
490,916,405
426,1143,39
530,1024,425
1119,1227,418
279,468,297
721,1039,260
274,1057,177
252,591,128
859,977,218
323,670,186
1068,1076,283
427,985,303
1057,1224,193
319,461,73
241,329,481
318,368,234
753,951,404
766,941,107
1001,1112,228
386,567,156
373,507,149
401,1192,38
524,601,273
639,1186,411
840,866,30
259,807,204
528,681,187
514,795,449
251,268,228
561,1180,311
1035,1211,176
440,565,218
694,829,453
1048,1093,523
796,861,152
361,1168,265
567,1004,147
311,1010,145
586,715,264
601,1200,496
613,895,495
454,1150,466
426,505,288
1051,1211,317
532,740,276
652,819,151
277,1214,227
957,1120,151
378,671,89
437,827,189
875,1146,323
469,647,290
588,736,226
718,1177,216
371,887,357
1071,1112,162
982,1121,260
571,611,267
407,989,145
736,875,344
283,416,357
550,1060,199
517,1156,278
421,1035,219
1071,1081,243
757,1027,149
1081,1129,353
1163,1212,63
650,1126,244
1028,1102,241
355,497,410
454,1115,151
353,381,205
867,984,439
385,1152,467
967,1106,125
756,901,320
749,1147,327
443,1168,269
248,578,415
467,501,506
1027,1056,246
796,820,419
651,702,311
505,1122,422
717,767,312
897,1196,74
417,479,371
377,456,85
354,1032,275
523,1183,625
270,908,526
485,982,151
627,1050,291
588,667,287
532,944,314
994,1119,322
453,606,168
568,1152,338
460,586,253
616,715,111
734,864,457
588,591,318
326,1048,302
685,843,345
926,1057,136
292,1006,197
425,554,281
677,991,387
361,392,459
712,753,156
836,1124,100
856,985,82
337,740,231
357,898,433
1087,1089,273
245,595,517
585,644,202
567,1068,404
314,1052,249
629,1212,169
465,1087,330
347,743,672
643,694,314
403,493,106
498,931,244
382,928,553
794,813,50
410,1031,446
729,935,135
768,914,446
1047,1166,329
635,1125,95
460,472,166
957,1116,436
802,1125,327
360,968,91
583,728,212
252,1119,497
289,958,280
243,1218,369
304,374,255
298,760,421
462,638,248
368,502,301
318,400,321
243,469,256
256,442,272
419,735,405
821,855,325
418,733,97
409,659,128
766,995,280
808,1180,323
392,484,250
458,886,364
1043,1102,66
302,1211,95
330,1071,234
317,836,342
418,1069,600
433,733,308
796,864,224
857,864,460
668,1057,321
406,607,289
498,843,339
762,801,222
1151,1153,367
415,723,106
876,1019,246
333,1086,118
1169,1229,338
392,437,291
607,947,287
502,825,151
451,902,408
695,1125,518
496,973,243
274,1220,388
816,880,322
917,1036,364
643,933,108
461,595,205
649,779,10
699,1022,397
340,1088,97
301,853,94
876,1176,111
262,375,117
640,860,632
641,981,326
267,656,282
542,858,333
730,1094,378
535,573,328
1088,1095,301
980,1078,475
597,1090,167
271,1059,297
494,1053,380
381,738,270
596,1115,211
715,1023,136
962,1016,186
271,637,224
1105,1188,213
553,673,401
259,953,360
396,905,353
394,968,360
848,854,130
634,821,189
272,891,276
714,754,278
411,1027,64
409,445,109
573,678,553
593,837,195
435,588,142
767,1165,300
517,1161,274
549,599,350
855,945,412
246,1116,198
955,1013,87
889,1136,443
428,468,138
813,1037,240
385,444,53
339,665,265
960,1116,190
789,1111,474
249,631,244
770,825,121
751,1050,268
400,1190,193
433,999,170
406,935,281
415,779,61
428,541,292
718,1014,128
273,468,406
552,703,42
755,783,142
413,647,189
768,1112,103
346,1086,258
848,941,385
366,1209,242
560,940,168
432,745,452
668,705,127
1069,1170,273
715,1202,550
950,1022,362
1024,1102,245
380,1075,239
254,524,111
639,965,383
843,1010,290
252,657,391
463,873,328
253,1019,453
635,1229,467
303,920,73
336,1026,178
924,1018,327
778,877,319
372,799,232
922,935,288
861,1227,263
387,845,509
474,886,112
850,903,442
759,1003,368
367,378,134
494,1039,30
438,731,318
991,1135,93
872,1023,389
245,1044,181
630,1042,248
330,597,484
893,1106,287
807,852,191
1118,1226,221
357,750,576
689,825,388
579,898,439
1048,1061,379
368,992,242
265,1058,496
962,1011,196
823,1089,338
915,1182,244
945,1159,106
439,592,349
791,856,154
544,897,446
630,840,244
406,930,354
252,781,268
730,805,94
570,646,340
924,936,336
890,1119,400
554,1113,189
757,881,126
831,918,270
615,726,169
988,1224,364
782,908,200
660,1132,62
859,966,84
296,446,268
312,497,173
963,1018,136
775,1218,198
475,827,306
253,1224,507
232,546,190
242,795,329
438,496,418
549,1107,103
580,830,252
814,1067,428
789,891,274
559,606,154
678,1177,526
386,1127,267
353,768,348
369,1133,152
291,934,199
866,1000,153
771,919,44
427,463,250
281,389,388
371,891,334
270,850,478
307,874,238
345,899,8
452,884,365
343,678,320
1011,1021,424
231,554,318
446,553,99
703,1215,217
239,1149,322
326,1132,205
956,1218,307
432,570,422
981,1190,237
436,748,382
391,1135,229
804,1210,458
298,877,341
452,695,411
412,1013,269
327,969,342
339,735,297
710,1216,293
560,1213,234
278,1222,407
658,748,223
477,952,153
1130,1164,332
545,599,459
470,983,506
999,1121,352
743,953,23
320,791,8
500,998,197
465,588,362
386,1062,198
318,518,330
705,977,307
877,1042,477
658,1213,162
1212,1221,206
1112,1199,224
728,1051,406
609,1127,194
574,1164,205
339,930,83
246,1167,168
675,901,84
647,999,143
634,756,335
395,562,358
855,1213,441
393,703,431
794,848,434
429,1041,148
1016,1060,201
392,818,142
332,372,297
802,870,133
702,856,485
473,850,185
716,749,413
996,1185,579
246,1078,213
393,898,387
247,338,165
724,834,650
532,903,182
1077,1161,104
321,751,667
693,1146,201
898,1125,60
704,734,374
643,1017,181
984,1148,460
283,635,286
751,1077,422
679,854,216
512,753,480
527,885,414
337,724,433
243,1215,152
982,1089,140
474,806,55
952,1105,540
435,818,394
466,1159,343
532,1104,157
638,1098,567
359,529,181
590,1024,223
236,885,241
382,1160,466
315,708,375
255,933,433
306,404,198
838,1187,263
250,1050,231
831,871,374
486,700,386
438,934,210
409,590,165
608,1158,78
417,915,251
319,851,367
477,1067,232
888,1179,177
461,1013,227
455,773,378
409,437,245
428,1210,643
624,729,72
379,545,141
269,606,392
843,990,498
690,1048,262
318,558,44
751,867,471
321,1004,239
577,1183,265
284,999,253
339,637,339
350,1202,40
290,1196,112
307,1027,321
354,1034,112
402,783,311
555,1189,134
292,878,426
395,546,240
658,697,114
432,935,183
415,796,191
570,939,361
639,841,381
403,776,315
428,1007,23
581,1176,72
755,1183,405
477,695,274
710,768,112
773,984,412
447,506,245
670,1120,232
926,1019,201
705,1086,340
278,1182,258
333,425,267
763,1122,295
330,1177,427
295,369,360
1154,1195,387
806,975,179
616,945,404
900,1023,314
296,736,233
725,813,309
426,1104,172
909,1154,101
281,887,433
387,460,360
317,339,160
514,883,80
618,1148,121
897,984,82
423,586,85
567,604,386
765,1199,358
580,1213,506
239,732,341
262,875,166
550,715,289
316,717,455
387,775,386
1141,1220,326
512,1153,481
416,717,460
627,655,480
789,874,37
651,720,208
295,560,320
314,850,349
418,640,366
701,901,248
717,1008,287
299,1226,105
893,1048,315
881,1115,210
803,1009,132
671,1114,272
710,1072,259
647,865,167
947,993,224
363,695,283
499,986,58
974,998,311
565,822,265
317,905,329
667,895,290
1114,1130,280
278,752,337
560,868,36
543,943,185
418,1173,222
642,769,117
341,1175,116
457,707,364
369,1152,148
667,1042,227
237,891,360
234,395,474
558,1026,96
643,1058,184
685,1023,105
677,859,178
469,555,244
469,550,117
699,962,151
808,933,378
802,916,297
320,368,198
642,1228,306
850,1046,337
867,1028,62
396,850,320
589,1218,550
423,861,203
506,830,580
681,990,196
596,951,192
499,770,257
388,396,300
569,813,79
468,603,168
684,708,196
435,822,164
630,845,205
250,696,480
503,1084,37
236,586,369
344,523,270
411,788,62
897,1021,63
631,987,262
903,1213,134
260,1006,334
301,574,374
256,681,131
830,1176,365
1014,1212,70
308,579,439
378,1168,128
611,772,146
295,744,342
302,580,38
387,495,258
756,975,316
541,544,455
242,452,463
249,541,205
769,985,364
569,1153,36
734,1021,245
265,485,253
470,903,380
639,1002,258
520,714,468
557,634,439
466,727,370
616,966,378
577,1154,269
402,413,422
925,1194,513
304,363,189
299,1123,275
495,988,478
543,776,504
358,1172,139
807,1017,44
1074,1084,201
744,891,296
307,385,233
379,668,185
395,485,438
417,591,162
314,739,276
440,964,302
1116,1200,588
401,970,231
262,695,67
778,1001,100
553,823,351
387,397,208
248,1229,743
459,622,462
419,1194,382
773,1033,351
670,1127,380
592,730,89
396,744,189
242,902,410
363,1145,274
510,1194,380
772,978,143
245,306,476
430,535,218
414,682,190
281,1138,176
303,1077,29
635,769,333
1009,1118,122
680,1055,400
790,1181,91
303,785,476
852,1046,253
394,403,241
629,948,320
654,891,412
576,1114,200
446,503,50
503,583,320
455,591,252
1009,1214,130
479,759,442
419,433,554
481,923,428
517,1051,174
989,1126,311
474,955,62
481,1164,195
461,1206,285
565,1196,280
413,912,211
771,939,285
968,1035,266
911,974,57
635,1155,239
473,660,221
800,883,116
675,974,353
360,498,281
561,770,505
518,576,392
705,1067,313
530,1141,400
691,1217,216
519,905,245
492,928,293
375,1049,19
417,616,171
624,923,448
278,484,49
850,1174,466
729,910,301
1044,1143,191
280,984,356
967,1139,324
411,1019,233
394,455,136
744,1226,289
512,656,275
1147,1199,177
1162,1224,137
819,827,157
791,1101,189
539,1147,299
572,770,421
355,1207,537
584,1127,209
1002,1204,340
418,981,53
401,419,453
1054,1220,466
607,1046,248
237,578,151
841,1127,101
251,924,266
369,743,330
304,957,344
928,934,224
849,924,404
324,664,236
698,751,169
472,886,334
434,838,172
282,858,166
432,737,229
624,677,379
274,614,192
868,975,158
522,999,409
340,572,392
354,899,288
529,1024,175
545,748,452
572,1065,138
311,986,152
478,554,271
462,752,205
557,863,501
443,599,403
599,1165,446
835,1043,296
438,901,242
1004,1049,283
785,1170,190
418,1018,298
804,877,440
559,760,250
910,1078,462
245,625,61
256,656,56
1011,1083,218
657,741,207
717,881,128
447,750,350
692,868,195
763,897,389
352,714,435
647,1061,353
1006,1174,245
524,1030,345
666,695,180
381,508,286
490,900,263
646,741,125
292,937,350
479,1155,203
232,490,133
327,478,403
356,961,192
553,1175,197
460,1134,291
672,1089,295
449,1218,354
1072,1228,516
398,1158,194
323,897,347
456,621,154
874,1042,598
775,1144,426
289,711,524
250,272,69
322,871,297
808,1083,142
846,890,210
908,934,224
497,947,57
431,487,329
424,1215,84
741,783,230
585,635,127
564,805,266
355,755,315
338,691,61
428,889,74
484,686,244
842,1067,309
806,884,75
487,885,365
336,1190,119
644,762,105
293,1124,330
444,1013,227
556,1044,287
703,799,299
949,1190,391
982,1080,220
352,411,340
471,891,224
590,1170,332
518,1002,340
611,869,295
281,812,143
253,645,496
569,855,242
636,1077,345
359,986,176
735,863,311
937,1203,333
1038,1109,523
670,1123,349
363,384,247
931,1007,465
392,455,416
384,1208,187
506,880,445
443,1061,338
240,248,366
445,542,232
242,684,110
409,633,110
304,839,224
571,1000,232
255,939,319
719,922,423
273,876,230
343,527,367
498,557,230
791,1009,373
316,680,143
810,1216,468
1079,1089,138
588,638,139
449,1037,114
349,1195,212
431,1139,309
279,814,218
641,934,178
703,1026,188
793,962,281
249,735,272
474,1150,523
394,819,415
538,1067,273
987,1200,441
957,1205,123
753,764,323
556,680,577
413,436,304
733,812,100
278,671,405
1231,1232,227
1232,1233,259
1233,1234,162
1234,1235,158
1235,1236,33
1236,1237,167
1237,1238,25
1238,1239,243
1239,1240,161
1240,1241,261
1241,1242,175
1242,1243,266
1243,1244,354
1244,1245,197
1245,1246,284
1246,1247,275
1247,1248,81
1248,1249,81
1249,1250,190
1250,1251,228
1251,1252,159
1252,1253,11
1253,1254,74
1254,1255,234
1255,1256,262
1256,1257,135
1257,1258,315
1258,1259,467
1259,1260,364
1260,1261,221
1261,1262,176
1262,1263,504
1263,1264,376
1264,1265,242
1265,1266,117
1266,1267,86
1267,1268,308
1268,1269,175
1269,1270,101
1270,1271,179
1271,1272,114
1272,1273,84
1273,1274,384
1274,1275,102
1275,1276,94
1276,1277,124
1277,1278,67
1278,1279,154
1279,1280,209
1280,1281,311
1281,1282,155
1282,1283,136
1283,1284,22
1284,1285,299
1285,1286,150
1286,1287,391
1287,1288,89
1288,1289,120
1289,1290,100
1290,1291,126
1291,1292,96
1292,1293,299
1293,1294,335
1294,1295,291
1295,1296,334
1296,1297,180
1297,1298,104
1298,1299,130
1299,1300,161
1300,1301,198
1301,1302,397
1302,1303,354
1303,1304,164
1304,1305,123
1305,1306,184
1306,1307,183
1307,1308,259
1308,1309,64
1309,1310,84
1310,1311,248
1311,1312,229
1312,1313,313
1313,1314,206
1314,1315,168
1315,1316,493
1316,1317,226
1317,1318,76
1318,1319,304
1319,1320,316
1320,1321,89
1321,1322,255
1322,1323,148
1323,1324,120
1324,1325,330
1325,1326,311
1326,1327,34
1327,1328,394
1328,1329,249
1329,1330,245
1330,1331,145
1331,1332,273
1332,1333,325
1333,1334,135
1334,1335,78
1335,1336,244
1336,1337,351
1337,1338,301
1338,1339,185
1339,1340,332
1340,1341,266
1341,1342,189
1342,1343,281
1343,1344,347
1344,1345,210
1345,1346,370
1346,1347,97
1347,1348,289
1348,1349,266
1349,1350,383
1350,1351,190
1351,1352,187
1352,1353,293
1353,1354,299
1354,1355,296
1355,1356,237
1356,1357,333
1357,1358,212
1358,1359,256
1359,1360,58
1360,1361,299
1361,1362,227
1362,1363,184
1363,1364,67
1364,1365,56
1365,1366,140
1366,1367,253
1367,1368,300
1368,1369,301
1369,1370,168
1370,1371,94
1371,1372,153
1372,1373,255
1373,1374,150
1374,1375,228
1375,1376,276
1376,1377,159
1377,1378,224
1378,1379,315
1379,1380,253
1380,1381,22
1381,1382,264
1382,1383,29
1383,1384,379
1384,1385,166
1385,1386,53
1386,1387,227
1387,1388,354
1388,1389,350
1389,1390,72
1390,1391,429
1391,1392,127
1392,1393,75
1393,1394,298
1394,1395,222
1395,1396,186
1396,1397,100
1397,1398,347
1398,1399,175
1399,1400,172
1400,1401,351
1401,1402,356
1402,1403,247
1403,1404,197
1404,1405,130
1405,1406,252
1406,1407,67
1407,1408,117
1408,1409,145
1409,1410,363
1410,1411,321
1411,1412,261
1412,1413,197
1413,1414,324
1414,1415,94
1415,1416,148
1416,1417,227
1417,1418,203
1418,1419,113
1419,1420,331
1420,1421,236
1421,1422,215
1422,1423,314
1423,1424,345
1424,1425,236
1425,1426,180
1426,1427,271
1427,1428,248
1428,1429,158
1429,1430,102
1430,1431,54
1431,1432,108
1432,1433,185
1433,1434,425
1434,1435,121
1435,1436,190
1436,1437,314
1437,1438,235
1438,1439,333
1439,1440,156
1440,1441,337
1441,1442,299
1442,1443,288
1443,1444,41
1444,1445,266
1445,1446,113
1446,1447,316
1447,1448,218
1448,1449,43
1449,1450,75
1450,1451,193
1451,1452,29
1452,1453,251
1453,1454,291
1454,1455,176
1455,1456,221
1456,1457,338
1457,1458,227
1458,1459,148
1459,1460,244
1460,1461,276
1461,1462,297
1462,1463,33
1463,1464,158
1464,1465,400
1465,1466,116
1466,1467,312
1467,1468,169
1468,1469,59
1469,1470,112
1470,1471,89
1471,1472,223
1472,1473,168
1473,1474,38
1474,1475,88
1475,1476,48
1476,1477,201
1477,1478,228
